"lnRR","env_group","N_rate","Nc","reference_ID","site_year_ID"
0.733388823,"PFR",144,-36,"155","526"
0.480843244,"PFR",180,0,"155","528"
0.470337203,"PFR",144,-36,"155","528"
0.877578958,"GFR",240,60,"156","529"
0.908289734,"GFR",240,60,"156","529"
0.956291694,"GFR",240,60,"156","529"
0.944566916,"GFR",240,60,"156","529"
0.953373362,"GFR",280,100,"156","529"
0.988369332,"GFR",280,100,"156","529"
1.040837113,"GFR",280,100,"156","529"
1.016723874,"GFR",280,100,"156","529"
0.976610957,"GFR",320,140,"156","529"
1.010126574,"GFR",320,140,"156","529"
1.03074448,"GFR",320,140,"156","529"
1.039615591,"GFR",320,140,"156","529"
0.928566751,"PFR",240,60,"156","530"
0.96033145,"PFR",240,60,"156","530"
1.009939142,"PFR",240,60,"156","530"
0.997844405,"PFR",240,60,"156","530"
1.006925445,"PFR",280,100,"156","530"
1.043060565,"PFR",280,100,"156","530"
1.070312969,"PFR",280,100,"156","530"
1.056849977,"PFR",280,100,"156","530"
1.040460006,"PFR",320,140,"156","530"
1.065496634,"PFR",320,140,"156","530"
1.086730262,"PFR",320,140,"156","530"
1.097666905,"PFR",320,140,"156","530"
0.156463253,"PFR",392,212,"157","531"
0.261499081,"PFR",300,120,"157","531"
0.170473773,"PFR",300,120,"157","531"
0.314583711,"PFR",240,60,"157","531"
0.299931239,"PFR",189,9,"158","532"
0.405584116,"PFR",216,36,"158","532"
0.467645664,"PFR",243,63,"158","532"
0.467645664,"PFR",270,90,"158","532"
0.611583971,"PFR",189,9,"158","532"
0.696839789,"PFR",216,36,"158","532"
0.857088013,"PFR",243,63,"158","532"
0.853155834,"PFR",270,90,"158","532"
0.43971263,"PFR",189,9,"158","533"
0.548352669,"PFR",216,36,"158","533"
0.644269307,"PFR",243,63,"158","533"
0.578772363,"PFR",270,90,"158","533"
0.586781778,"PFR",189,9,"158","533"
0.622767032,"PFR",216,36,"158","533"
0.751465607,"PFR",243,63,"158","533"
0.605450797,"PFR",270,90,"158","533"
0.233135105,"Normal",100,-80,"159","534"
0.143008132,"Normal",100,-80,"159","534"
0.361887637,"Normal",100,-80,"159","535"
0.206679297,"Normal",100,-80,"159","535"
0.194762428,"Normal",100,-80,"159","535"
0.548883436,"Normal",100,-80,"159","536"
0.151272635,"Normal",100,-80,"159","536"
0.194065806,"PFR",140,-40,"160","537"
0.262403584,"PFR",190,10,"160","537"
0.324830605,"PFR",240,60,"160","537"
0.31106892,"PFR",290,110,"160","537"
0.256817895,"PFR",340,160,"160","537"
0.377291127,"PFR",140,-40,"160","538"
0.474015997,"PFR",190,10,"160","538"
0.550117381,"PFR",240,60,"160","538"
0.52001935,"PFR",290,110,"160","538"
0.45668596,"PFR",340,160,"160","538"
0.081962188,"Normal",100,-80,"161","539"
0.377174417,"Normal",200,20,"161","539"
0.596459571,"Normal",300,120,"161","539"
0.092337191,"Normal",100,-80,"161","539"
0.376278844,"Normal",200,20,"161","539"
0.665961443,"Normal",300,120,"161","539"
0.069917281,"Normal",100,-80,"161","539"
0.308853039,"Normal",200,20,"161","539"
0.651374425,"Normal",300,120,"161","539"
0.370655138,"GFR",200,20,"161","540"
0.600502944,"GFR",300,120,"161","540"
0.204718802,"GFR",100,-80,"161","540"
0.590747185,"GFR",200,20,"161","540"
0.875031196,"GFR",300,120,"161","540"
0.071792075,"GFR",100,-80,"161","540"
0.317428466,"GFR",200,20,"161","540"
0.766270592,"GFR",300,120,"161","540"
0.561684041,"PFR",168,-12,"162","541"
0.519483687,"PFR",168,-12,"162","541"
0.602175402,"PFR",168,-12,"162","541"
0.56991454,"PFR",168,-12,"162","541"
0.31275571,"Normal",270,90,"164","544"
0.31275571,"Normal",360,180,"164","544"
0.307025035,"Normal",450,270,"164","544"
0.435318071,"Normal",270,90,"164","544"
0.435318071,"Normal",360,180,"164","544"
0.435318071,"Normal",450,270,"164","544"
0.43349242,"Normal",270,90,"164","544"
0.510825624,"Normal",360,180,"164","544"
0.482521848,"Normal",450,270,"164","544"
0.439544422,"Normal",270,90,"164","544"
0.470003629,"Normal",360,180,"164","544"
0.484892242,"Normal",450,270,"164","544"
0.31918074,"Normal",270,90,"164","545"
0.31918074,"Normal",360,180,"164","545"
0.330741562,"Normal",450,270,"164","545"
0.376629558,"Normal",270,90,"164","545"
0.387211668,"Normal",360,180,"164","545"
0.387211668,"Normal",450,270,"164","545"
0.456237433,"Normal",270,90,"164","545"
0.456237433,"Normal",360,180,"164","545"
0.451274644,"Normal",450,270,"164","545"
0.436717652,"Normal",270,90,"164","545"
0.538996501,"Normal",360,180,"164","545"
0.538996501,"Normal",450,270,"164","545"
0.442408623,"Normal",270,90,"164","545"
0.492924413,"Normal",360,180,"164","545"
0.497838428,"Normal",450,270,"164","545"
1.128088736,"GFR",135,-45,"165","546"
1.215445667,"GFR",180,0,"165","546"
1.184554956,"GFR",270,90,"165","546"
0.548255284,"GFR",135,-45,"165","547"
0.600623648,"GFR",180,0,"165","547"
0.509894677,"GFR",270,90,"165","547"
0.454179079,"GFR",135,-45,"165","548"
0.496227009,"GFR",180,0,"165","548"
0.484392469,"GFR",270,90,"165","548"
0.780898833,"GFR",135,-45,"165","549"
0.846452271,"GFR",180,0,"165","549"
0.905578509,"GFR",270,90,"165","549"
1.200819758,"GFR",135,-45,"165","550"
1.28049945,"GFR",180,0,"165","550"
1.321235164,"GFR",270,90,"165","550"
1.390134299,"GFR",135,-45,"165","551"
0.205014938,"PFR",86,-94,"166","552"
0.308406103,"PFR",172,-8,"166","552"
0.319261109,"PFR",258,78,"166","552"
0.230206373,"PFR",86,-94,"166","552"
0.300161576,"PFR",172,-8,"166","552"
0.314064203,"PFR",258,78,"166","552"
0.073778581,"PFR",86,-94,"166","553"
0.180276743,"PFR",172,-8,"166","553"
0.27651746,"PFR",258,78,"166","553"
0.094170488,"PFR",86,-94,"166","553"
0.151010734,"PFR",172,-8,"166","553"
0.120912409,"PFR",258,78,"166","553"
0.243563716,"PFR",86,-94,"166","554"
0.291196906,"PFR",172,-8,"166","554"
0.267663654,"PFR",258,78,"166","554"
0.192017042,"PFR",86,-94,"166","554"
0.178556481,"PFR",172,-8,"166","554"
0.164912259,"PFR",258,78,"166","554"
0.19174574,"GFR",225,45,"167","555"
0.17495338,"PFR",225,45,"167","556"
1.10897926,"GFR",60,-120,"168","557"
1.646149865,"GFR",120,-60,"168","557"
1.610855478,"GFR",180,0,"168","557"
1.618427247,"GFR",240,60,"168","557"
0.745552578,"GFR",60,-120,"168","557"
1.200286115,"GFR",120,-60,"168","557"
1.254462797,"GFR",180,0,"168","557"
1.251092913,"GFR",240,60,"168","557"
0.706058338,"GFR",60,-120,"168","557"
1.135800572,"GFR",120,-60,"168","557"
1.255875695,"GFR",180,0,"168","557"
1.256662294,"GFR",240,60,"168","557"
1.108101969,"Normal",60,-120,"168","558"
1.659468475,"Normal",120,-60,"168","558"
1.610737038,"Normal",180,0,"168","558"
1.634484064,"Normal",240,60,"168","558"
0.780165296,"Normal",60,-120,"168","558"
1.221254045,"Normal",120,-60,"168","558"
1.281638282,"Normal",180,0,"168","558"
1.27089472,"Normal",240,60,"168","558"
0.699378782,"Normal",60,-120,"168","558"
1.128922821,"Normal",120,-60,"168","558"
1.242749876,"Normal",180,0,"168","558"
1.259529964,"Normal",240,60,"168","558"
0.226037909,"Normal",200,20,"169","559"
0.511353949,"Normal",200,20,"169","559"
0.452741625,"PFR",180,0,"170","560"
0.457739042,"PFR",360,180,"170","560"
0.520870384,"PFR",180,0,"170","560"
0.536351774,"PFR",360,180,"170","560"
0.456824632,"PFR",180,0,"170","561"
0.465861512,"PFR",360,180,"170","561"
0.561511054,"PFR",180,0,"170","561"
0.556807493,"PFR",360,180,"170","561"
0.233787075,"PFR",60,-120,"171","563"
0.547371453,"PFR",120,-60,"171","563"
0.688529331,"PFR",180,0,"171","563"
0.776392567,"PFR",240,60,"171","563"
0.199906462,"PFR",86,-94,"172","564"
0.304349125,"PFR",172,-8,"172","564"
0.31564868,"PFR",258,78,"172","564"
0.10757413,"PFR",86,-94,"172","565"
0.200166917,"PFR",172,-8,"172","565"
0.278638533,"PFR",258,78,"172","565"
0.216744132,"PFR",86,-94,"172","566"
0.263950536,"PFR",172,-8,"172","566"
0.240625864,"PFR",258,78,"172","566"
0.114325233,"PFR",180,0,"173","567"
0.103183745,"PFR",180,0,"173","567"
0.094745403,"PFR",180,0,"173","567"
0.122606175,"PFR",240,60,"173","567"
0.189027379,"PFR",240,60,"173","567"
0.103183745,"PFR",240,60,"173","567"
0.696854305,"GFR",180,0,"173","568"
0.76197623,"GFR",180,0,"173","568"
0.839851754,"GFR",180,0,"173","568"
0.771888333,"GFR",240,60,"173","568"
0.832436713,"GFR",240,60,"173","568"
0.795779904,"GFR",240,60,"173","568"
0.379851616,"Normal",280,100,"174","569"
0.400856486,"Normal",180,0,"174","569"
0.224521156,"Normal",90,-90,"174","569"
0.28076115,"Normal",270,90,"174","569"
0.577634591,"Normal",280,100,"174","570"
0.500775152,"Normal",180,0,"174","570"
0.371563092,"Normal",90,-90,"174","570"
0.478489927,"Normal",270,90,"174","570"
0.298762259,"Normal",280,100,"174","571"
0.319212775,"Normal",180,0,"174","571"
0.201176122,"Normal",90,-90,"174","571"
0.275772433,"Normal",270,90,"174","571"
0.478269345,"Normal",280,100,"174","572"
0.513945968,"Normal",180,0,"174","572"
0.478269345,"Normal",90,-90,"174","572"
0.41840184,"Normal",270,90,"174","572"
0.547055923,"Normal",280,100,"174","573"
0.617545997,"Normal",180,0,"174","573"
0.501070451,"Normal",90,-90,"174","573"
0.530057863,"Normal",270,90,"174","573"
0.982324688,"Normal",280,100,"174","574"
0.853267491,"Normal",180,0,"174","574"
0.684124313,"Normal",90,-90,"174","574"
0.910284145,"Normal",270,90,"174","574"
0.815140871,"Normal",280,100,"174","575"
0.848202679,"Normal",180,0,"174","575"
0.775136271,"Normal",90,-90,"174","575"
0.866994826,"Normal",270,90,"174","575"
0.3254224,"Normal",25,-155,"175","576"
0.605261295,"Normal",50,-130,"175","576"
0.62346726,"Normal",100,-80,"175","576"
0.333707895,"Normal",25,-155,"175","576"
0.893817876,"Normal",50,-130,"175","576"
0.591537004,"Normal",100,-80,"175","576"
0.312728104,"Normal",25,-155,"175","576"
0.53657812,"Normal",50,-130,"175","576"
0.556159165,"Normal",100,-80,"175","576"
0.087011377,"Normal",25,-155,"175","577"
0.407483272,"Normal",50,-130,"175","577"
0.403442863,"Normal",100,-80,"175","577"
0.391222751,"Normal",25,-155,"175","577"
0.567377793,"Normal",50,-130,"175","577"
0.560481214,"Normal",100,-80,"175","577"
0.170273218,"Normal",25,-155,"175","577"
0.320085497,"Normal",50,-130,"175","577"
0.395434934,"Normal",100,-80,"175","577"
0.124804398,"Normal",235,55,"176","578"
0.162823761,"Normal",360,180,"176","578"
0.105360516,"GFR",235,55,"176","579"
0.127339422,"GFR",360,180,"176","579"
0.19948936,"PFR",150,-30,"177","580"
0.241162057,"PFR",182,2,"177","580"
0.271315095,"PFR",182,2,"177","580"
0.251314428,"PFR",182,2,"177","580"
0.230905557,"PFR",145.6,-34.4,"177","580"
0.230905557,"PFR",145.6,-34.4,"177","580"
0.241162057,"PFR",145.6,-34.4,"177","580"
0.231801614,"PFR",150,-30,"177","582"
0.276753002,"PFR",182,2,"177","582"
0.319770387,"PFR",182,2,"177","582"
0.287682072,"PFR",182,2,"177","582"
0.254529865,"PFR",145.6,-34.4,"177","582"
0.24323031,"PFR",145.6,-34.4,"177","582"
0.254529865,"PFR",145.6,-34.4,"177","582"
0.239229689,"PFR",150,-30,"177","583"
0.280902385,"PFR",182,2,"177","583"
0.349895257,"PFR",182,2,"177","583"
0.301105093,"PFR",182,2,"177","583"
0.249811798,"PFR",145.6,-34.4,"177","583"
0.260283098,"PFR",145.6,-34.4,"177","583"
0.249811798,"PFR",145.6,-34.4,"177","583"
0.360904656,"PFR",150,-30,"178","584"
0.587134349,"PFR",200,20,"178","584"
0.668222229,"PFR",250,70,"178","584"
0.709157873,"PFR",300,120,"178","584"
0.258513464,"PFR",150,-30,"178","584"
0.36902958,"PFR",200,20,"178","584"
0.475992117,"PFR",250,70,"178","584"
0.478513812,"PFR",300,120,"178","584"
0.433521706,"PFR",150,-30,"178","585"
0.692975757,"PFR",200,20,"178","585"
0.743128336,"PFR",250,70,"178","585"
0.767291883,"PFR",300,120,"178","585"
0.519838607,"PFR",150,-30,"178","585"
0.585116679,"PFR",200,20,"178","585"
0.610168616,"PFR",250,70,"178","585"
0.610168616,"PFR",300,120,"178","585"
0.156086448,"GFR",235,55,"180","587"
0.189342527,"PFR",235,55,"180","587"
0.049190244,"Normal",100,-80,"181","588"
0.140857433,"Normal",200,20,"181","588"
0.197610249,"Normal",300,120,"181","588"
0.271933715,"GFR",100,-80,"181","589"
0.415827895,"GFR",200,20,"181","589"
0.456237433,"GFR",300,120,"181","589"
0.734819877,"Normal",100,-80,"181","590"
0.8593826,"Normal",200,20,"181","590"
0.970133964,"Normal",300,120,"181","590"
0.510825624,"Normal",100,-80,"181","591"
0.738403772,"Normal",200,20,"181","591"
0.764606145,"Normal",300,120,"181","591"
0.131028262,"Normal",100,-80,"181","592"
0.482426149,"Normal",200,20,"181","592"
0.712949808,"Normal",300,120,"181","592"
0.656105909,"Normal",100,-80,"181","593"
0.711165686,"Normal",200,20,"181","593"
0.771790308,"Normal",300,120,"181","593"
0.839329691,"Normal",100,-80,"181","594"
0.916290732,"Normal",200,20,"181","594"
0.938269639,"Normal",300,120,"181","594"
0.212274301,"PFR",210,30,"182","595"
0.217723566,"PFR",168,-12,"182","595"
0.302608193,"PFR",210,30,"182","596"
0.308148028,"PFR",168,-12,"182","596"
0.29334781,"PFR",210,30,"182","597"
0.281983694,"PFR",168,-12,"182","597"
0.250224511,"PFR",50,-130,"183","598"
0.337871817,"PFR",100,-80,"183","598"
0.365459774,"PFR",150,-30,"183","598"
0.411979789,"PFR",200,20,"183","598"
0.504925902,"PFR",250,70,"183","598"
0.32668423,"GFR",100,-80,"183","599"
0.539943022,"GFR",150,-30,"183","599"
0.597837001,"GFR",200,20,"183","599"
0.664326742,"GFR",250,70,"183","599"
0.572519193,"GFR",300,120,"183","599"
0.780158558,"GFR",240,60,"184","600"
0.769687258,"GFR",210,30,"184","600"
0.810930216,"GFR",210,30,"184","600"
0.769687258,"GFR",210,30,"184","600"
0.393633983,"PFR",180,0,"185","602"
0.483082906,"PFR",180,0,"185","602"
0.452555402,"PFR",180,0,"185","602"
0.351355044,"PFR",180,0,"185","602"
0.258108897,"PFR",180,0,"185","602"
0.258364338,"PFR",180,0,"185","602"
0.341049816,"PFR",180,0,"185","602"
0.252699884,"PFR",180,0,"185","602"
0.489136385,"PFR",180,0,"185","603"
0.593966887,"PFR",180,0,"185","603"
0.515104298,"PFR",180,0,"185","603"
0.423890554,"PFR",180,0,"185","603"
0.328200167,"PFR",180,0,"185","603"
0.413127391,"PFR",180,0,"185","603"
0.50774535,"PFR",180,0,"185","603"
0.366244066,"PFR",180,0,"185","603"
0.124642445,"GFR",60,-120,"186","604"
0.3261245,"GFR",120,-60,"186","604"
0.209139503,"GFR",180,0,"186","604"
0.092893747,"GFR",60,-120,"186","604"
0.081699523,"GFR",60,-120,"186","605"
0.152531331,"GFR",120,-60,"186","605"
0.151066436,"GFR",180,0,"186","605"
0.057158414,"GFR",60,-120,"186","605"
0.139345796,"PFR",60,-120,"186","606"
0.18818551,"PFR",120,-60,"186","606"
0.109347771,"PFR",180,0,"186","606"
0.312005823,"PFR",120,-60,"187","607"
0.39877612,"PFR",120,-60,"187","608"
0.556509682,"PFR",120,-60,"187","609"
0.492785222,"PFR",120,-60,"187","610"
0.694852211,"GFR",120,-60,"187","611"
0.449581999,"PFR",120,-60,"187","613"
0.640483545,"PFR",120,-60,"187","614"
0.782270387,"PFR",120,-60,"187","615"
0.637966448,"PFR",120,-60,"187","616"
0.862076244,"GFR",120,-60,"187","617"
0.736544505,"PFR",120,-60,"187","618"
0.873632671,"PFR",120,-60,"187","619"
0.85350088,"PFR",120,-60,"187","620"
0.94108789,"PFR",120,-60,"187","621"
0.977101605,"PFR",120,-60,"187","622"
0.942623936,"PFR",120,-60,"187","623"
1.179464385,"PFR",120,-60,"187","624"
1.073428437,"PFR",120,-60,"187","625"
1.117509529,"PFR",120,-60,"187","626"
1.118772123,"PFR",120,-60,"187","627"
1.158163268,"PFR",120,-60,"187","629"
0.476828415,"PFR",100,-80,"189","631"
0.891766852,"PFR",200,20,"189","631"
0.957855862,"PFR",300,120,"189","631"
0.469344572,"PFR",100,-80,"189","631"
1.123534714,"PFR",200,20,"189","631"
1.131139314,"PFR",300,120,"189","631"
0.509673882,"PFR",100,-80,"189","631"
1.419374232,"PFR",200,20,"189","631"
1.460286705,"PFR",300,120,"189","631"
0.51785965,"PFR",120,-60,"190","632"
0.427444015,"PFR",90,-90,"190","632"
0.655180583,"PFR",120,-60,"190","632"
0.330854244,"PFR",90,-90,"190","632"
0.57462858,"PFR",120,-60,"190","632"
0.214478669,"PFR",90,-90,"190","632"
0.382992252,"PFR",90,-90,"190","632"
0.651811557,"GFR",120,-60,"190","633"
0.362292936,"GFR",90,-90,"190","633"
0.799915156,"GFR",120,-60,"190","633"
0.293825137,"GFR",90,-90,"190","633"
0.640741333,"GFR",120,-60,"190","633"
0.288561967,"GFR",90,-90,"190","633"
0.322287602,"GFR",90,-90,"190","633"
0.78939898,"Normal",120,-60,"190","634"
0.631712645,"Normal",90,-90,"190","634"
0.955909931,"Normal",120,-60,"190","634"
0.623413842,"Normal",90,-90,"190","634"
0.753466971,"Normal",120,-60,"190","634"
0.511861357,"Normal",90,-90,"190","634"
0.695734504,"Normal",90,-90,"190","634"
0.882389025,"Normal",30,-150,"191","635"
1.189583184,"Normal",60,-120,"191","635"
1.371301181,"Normal",90,-90,"191","635"
1.429968923,"Normal",120,-60,"191","635"
0.332171831,"Normal",30,-150,"191","636"
0.454931201,"Normal",60,-120,"191","636"
0.540923964,"Normal",90,-90,"191","636"
0.693438447,"Normal",120,-60,"191","636"
0.930320137,"Normal",30,-150,"191","636"
1.620198701,"Normal",60,-120,"191","636"
0.277834668,"Normal",30,-150,"191","637"
0.563664714,"Normal",60,-120,"191","637"
0.67333577,"Normal",90,-90,"191","637"
0.985542683,"Normal",120,-60,"191","637"
0.691721664,"Normal",90,-90,"192","638"
1.033883816,"Normal",150,-30,"192","638"
1.225951711,"Normal",210,30,"192","638"
1.220081673,"Normal",270,90,"192","638"
0.973266481,"Normal",90,-90,"192","638"
1.170826754,"Normal",150,-30,"192","638"
1.215684773,"Normal",210,30,"192","638"
1.231001477,"Normal",270,90,"192","638"
0.57787157,"Normal",90,-90,"192","639"
0.793633256,"Normal",150,-30,"192","639"
0.933478327,"Normal",210,30,"192","639"
0.966991885,"Normal",270,90,"192","639"
0.502650707,"Normal",90,-90,"192","639"
0.747400691,"Normal",150,-30,"192","639"
0.787652531,"Normal",210,30,"192","639"
0.763201435,"Normal",270,90,"192","639"
0.151684588,"Normal",180,0,"193","640"
0.159064695,"Normal",360,180,"193","640"
0.121607132,"Normal",540,360,"193","640"
0.15975922,"Normal",180,0,"193","640"
0.166448208,"Normal",360,180,"193","640"
0.132546656,"Normal",540,360,"193","640"
0.207639365,"Normal",180,0,"193","640"
0.250459362,"Normal",360,180,"193","640"
0.182321557,"Normal",540,360,"193","640"
0.09531018,"Normal",180,0,"193","640"
0.066939483,"Normal",360,180,"193","640"
0.059719235,"Normal",540,360,"193","640"
0.164755233,"Normal",180,0,"193","640"
0.152016207,"Normal",360,180,"193","640"
0.132598121,"Normal",540,360,"193","640"
0.179885502,"Normal",180,0,"193","640"
0.221682631,"Normal",360,180,"193","640"
0.123444191,"Normal",540,360,"193","640"
0.275590027,"Normal",180,0,"193","641"
0.282862786,"Normal",360,180,"193","641"
0.230806424,"Normal",540,360,"193","641"
0.255346692,"Normal",180,0,"193","641"
0.276253376,"Normal",360,180,"193","641"
0.248279525,"Normal",540,360,"193","641"
0.328504067,"Normal",180,0,"193","641"
0.380463806,"Normal",360,180,"193","641"
0.33514861,"Normal",540,360,"193","641"
0.232445944,"Normal",180,0,"193","641"
0.290015796,"Normal",360,180,"193","641"
0.290015796,"Normal",540,360,"193","641"
0.138998875,"Normal",180,0,"193","641"
0.146603475,"Normal",360,180,"193","641"
0.107988638,"Normal",540,360,"193","641"
0.167054084,"Normal",180,0,"193","641"
0.160036512,"Normal",360,180,"193","641"
0.145851877,"Normal",540,360,"193","641"
0.196114878,"Normal",180,0,"193","641"
0.202940843,"Normal",360,180,"193","641"
0.189241999,"Normal",540,360,"193","641"
0.16296131,"Normal",180,0,"193","641"
0.192593108,"Normal",360,180,"193","641"
0.192593108,"Normal",540,360,"193","641"
0.285178943,"PFR",180,0,"193","642"
0.285178943,"PFR",360,180,"193","642"
0.285178943,"PFR",270,90,"193","642"
0.343251924,"PFR",180,0,"193","642"
0.421213465,"PFR",360,180,"193","642"
0.382992252,"PFR",270,90,"193","642"
0.168335314,"PFR",180,0,"193","642"
0.175352887,"PFR",360,180,"193","642"
0.182321556,"PFR",270,90,"193","642"
0.200670696,"PFR",180,0,"193","642"
0.226313126,"PFR",360,180,"193","642"
0.226313126,"PFR",270,90,"193","642"
0.281065791,"PFR",225,45,"194","643"
0.332246467,"PFR",225,45,"194","643"
0.277257327,"PFR",225,45,"194","643"
0.321015368,"PFR",225,45,"194","643"
0.317576228,"PFR",225,45,"194","643"
0.358198837,"PFR",225,45,"194","643"
0.307948639,"PFR",225,45,"194","643"
0.3509637,"PFR",225,45,"194","643"
0.292480162,"PFR",225,45,"194","644"
0.375127557,"PFR",225,45,"194","644"
0.285771357,"PFR",225,45,"194","644"
0.361052562,"PFR",225,45,"194","644"
0.257637277,"PFR",225,45,"194","644"
0.335349648,"PFR",225,45,"194","644"
0.230630605,"PFR",225,45,"194","644"
0.296650005,"PFR",225,45,"194","644"
0.671640975,"GFR",138,-42,"196","647"
0.635112288,"GFR",135,-45,"196","647"
0.616909282,"GFR",169,-11,"196","647"
0.861414122,"GFR",138,-42,"196","647"
0.702809091,"GFR",135,-45,"196","647"
0.849030062,"GFR",169,-11,"196","647"
0.176623536,"PFR",270,90,"197","648"
0.267595313,"PFR",108,-72,"197","648"
0.390197636,"PFR",189,9,"197","648"
0.390197636,"PFR",351,171,"197","648"
0.267595313,"PFR",350,170,"197","648"
0.595291391,"Normal",270,90,"197","649"
0.684636491,"Normal",108,-72,"197","649"
0.906069177,"Normal",189,9,"197","649"
0.892275855,"Normal",351,171,"197","649"
0.693147181,"Normal",350,170,"197","649"
0.108534609,"PFR",120,-60,"198","650"
0.214240666,"PFR",180,0,"198","650"
0.193815863,"PFR",240,60,"198","650"
0.1631925,"PFR",360,180,"198","650"
0.12592397,"PFR",120,-60,"198","650"
0.212578644,"PFR",180,0,"198","650"
0.190105678,"PFR",240,60,"198","650"
0.159564493,"PFR",360,180,"198","650"
0.247028236,"PFR",120,-60,"198","650"
0.318535224,"PFR",180,0,"198","650"
0.340429312,"PFR",240,60,"198","650"
0.285441862,"PFR",360,180,"198","650"
0.068118578,"PFR",120,-60,"198","651"
0.206614101,"PFR",180,0,"198","651"
0.292792148,"PFR",240,60,"198","651"
0.239404017,"PFR",360,180,"198","651"
0.062577709,"PFR",120,-60,"198","651"
0.078932909,"PFR",180,0,"198","651"
0.096164997,"PFR",240,60,"198","651"
0.063754643,"PFR",360,180,"198","651"
0.064583373,"PFR",120,-60,"198","651"
0.131625474,"PFR",180,0,"198","651"
0.223868265,"PFR",240,60,"198","651"
0.19624359,"PFR",360,180,"198","651"
0.128937854,"PFR",180,0,"199","652"
0.128937854,"PFR",240,60,"199","652"
0.183850471,"PFR",300,120,"199","652"
0.322613058,"PFR",360,180,"199","652"
0.678653191,"PFR",180,0,"199","653"
0.772634612,"PFR",240,60,"199","653"
0.700313547,"PFR",300,120,"199","653"
0.745698389,"PFR",360,180,"199","653"
0.23817674,"PFR",180,0,"200","654"
0.126222179,"PFR",144,-36,"200","654"
0.165802651,"PFR",144,-36,"200","654"
0.212457424,"PFR",144,-36,"200","654"
0.229764365,"PFR",144,-36,"200","654"
0.97476268,"PFR",80,-100,"201","655"
1.153529544,"PFR",160,-20,"201","655"
1.148424349,"PFR",320,140,"201","655"
0.986308486,"PFR",80,-100,"201","655"
1.165038739,"PFR",160,-20,"201","655"
1.225713338,"PFR",320,140,"201","655"
0.975242628,"PFR",80,-100,"201","656"
1.130594188,"PFR",160,-20,"201","656"
1.124277074,"PFR",320,140,"201","656"
0.978541585,"PFR",80,-100,"201","656"
1.119282589,"PFR",160,-20,"201","656"
1.141207174,"PFR",320,140,"201","656"
0.635209343,"Normal",180,0,"202","657"
0.697277711,"Normal",240,60,"202","657"
0.906307288,"Normal",300,120,"202","657"
0.684505744,"PFR",180,0,"202","658"
0.85843474,"PFR",240,60,"202","658"
1.005148714,"PFR",300,120,"202","658"
0.08220286,"PFR",180,0,"203","659"
0.128779146,"PFR",360,180,"203","659"
0.115814575,"PFR",180,0,"203","659"
0.133874485,"PFR",360,180,"203","659"
0.129946428,"PFR",180,0,"203","659"
0.211107883,"PFR",360,180,"203","659"
0.098496722,"PFR",180,0,"203","659"
0.238333696,"PFR",360,180,"203","659"
0.244133404,"PFR",180,0,"203","660"
0.382096886,"PFR",360,180,"203","660"
0.207847653,"PFR",180,0,"203","660"
0.182675643,"PFR",360,180,"203","660"
0.267951965,"PFR",180,0,"203","660"
0.241873471,"PFR",360,180,"203","660"
0.272081177,"PFR",180,0,"203","660"
0.237122492,"PFR",360,180,"203","660"
0.167350219,"PFR",150,-30,"204","661"
0.276124748,"PFR",300,120,"204","661"
0.224129709,"PFR",450,270,"204","661"
0.184705109,"PFR",300,120,"204","661"
0.169586902,"PFR",450,270,"204","661"
0.341320007,"PFR",150,-30,"204","662"
0.422712225,"PFR",300,120,"204","662"
0.305806667,"PFR",450,270,"204","662"
0.278671421,"PFR",300,120,"204","662"
0.210953996,"PFR",450,270,"204","662"
0.367763126,"PFR",150,-30,"204","663"
0.427812407,"PFR",300,120,"204","663"
0.392307024,"PFR",450,270,"204","663"
0.35000603,"PFR",300,120,"204","663"
0.341539375,"PFR",450,270,"204","663"
0.560272846,"PFR",150,-30,"204","664"
0.693447196,"PFR",300,120,"204","664"
0.611377638,"PFR",450,270,"204","664"
0.638679799,"PFR",300,120,"204","664"
0.562782831,"PFR",450,270,"204","664"
0.552795591,"PFR",150,-30,"204","665"
0.610108762,"PFR",300,120,"204","665"
0.548425591,"PFR",450,270,"204","665"
0.481385972,"PFR",300,120,"204","665"
0.453820759,"PFR",450,270,"204","665"
0.671824897,"PFR",150,-30,"204","666"
0.820411798,"PFR",300,120,"204","666"
0.750581329,"PFR",450,270,"204","666"
0.766537709,"PFR",300,120,"204","666"
0.711922877,"PFR",450,270,"204","666"
0.689351237,"PFR",150,-30,"204","667"
0.837938137,"PFR",300,120,"204","667"
0.768107668,"PFR",450,270,"204","667"
0.784064048,"PFR",300,120,"204","667"
0.729449217,"PFR",450,270,"204","667"
0.689081017,"PFR",150,-30,"204","668"
0.761906055,"PFR",300,120,"204","668"
0.708816707,"PFR",450,270,"204","668"
0.670856266,"PFR",300,120,"204","668"
0.684887677,"PFR",450,270,"204","668"
0.224813193,"PFR",200,20,"205","669"
0.210571043,"PFR",200,20,"205","669"
0.234179997,"GFR",200,20,"205","670"
0.309040448,"GFR",200,20,"205","670"
0.31187675,"PFR",200,20,"205","671"
0.227644876,"GFR",200,20,"205","671"
0.030850776,"PFR",60,-120,"206","672"
0.11575022,"PFR",120,-60,"206","672"
0.082650271,"PFR",180,0,"206","672"
0.06518598,"PFR",60,-120,"206","673"
