lnRR,AEN,Env_Type,reference_ID,site_year_ID,continent,country,mean_c,sd_c,n_c,mean_t,sd_t,n_t,EDH35_total,EDH35_label,N_rate,N_rate_cluster,env_ID,Label_of_control_treatment,N_strategy,N_S,N_V,N_R,plant_density,plant_density_cluster,HY_strategy2,region_N_label
0.263610524,10.13706271,PFR,48,140,North America,USA,6.788936,,2,8.836622667,,2,1.22164,PFR_L,202.0,200_300,2019_06_04_42.02__93.79,N0,S,100.0,,,3.7,Low,,RN
0.407104668,18.2041584,PFR,48,140,North America,USA,7.318453333,,2,10.99569333,,2,1.22164,PFR_L,202.0,200_300,2019_06_04_42.02__93.79,N0,S,100.0,,,5.6,Low,,RN
0.551118269,23.74728054,PFR,48,140,North America,USA,6.524756,,2,11.32170667,,2,1.22164,PFR_L,202.0,200_300,2019_06_04_42.02__93.79,N0,S,100.0,,,7.5,Conventional,FS1,RN
0.239797173,11.64938614,PFR,48,140,North America,USA,8.683584,,2,11.03676,,2,1.22164,PFR_L,202.0,200_300,2019_06_04_42.02__93.79,N0,S,100.0,,,9.4,High,HYS1,RN
0.552693342,23.24291088,PFR,48,140,North America,USA,6.362505333,,2,11.05757333,,2,1.22164,PFR_L,202.0,200_300,2019_06_04_42.02__93.79,N0,S,100.0,,,11.4,High,HYS1,RN
0.189042513,6.048600658,PFR,48,140,North America,USA,5.871516,,2,7.093333333,,2,1.22164,PFR_L,202.0,200_300,2019_06_04_42.02__93.79,N0,S,100.0,,,3.7,Low,,RN
0.258353755,8.568831683,PFR,48,140,North America,USA,5.871516,,2,7.60242,,2,1.22164,PFR_L,202.0,200_300,2019_06_04_42.02__93.79,N0,S,100.0,,,5.6,Low,,RN
0.437466836,15.12147855,PFR,48,140,North America,USA,5.566064,,2,8.620602667,,2,1.22164,PFR_L,202.0,200_300,2019_06_04_42.02__93.79,N0,S,100.0,,,7.5,Conventional,FS1,RN
0.34796637,12.09720132,PFR,48,140,North America,USA,5.871516,,2,8.315150667,,2,1.22164,PFR_L,202.0,200_300,2019_06_04_42.02__93.79,N0,S,100.0,,,9.4,High,HYS1,RN
0.407532585,13.60933993,PFR,48,140,North America,USA,5.464246667,,2,8.213333333,,2,1.22164,PFR_L,202.0,200_300,2019_06_04_42.02__93.79,N0,S,100.0,,,11.4,High,HYS1,RN
0.187476518,5.99246205,PFR,48,140,North America,USA,5.870349333,,2,7.080826667,,2,1.22164,PFR_L,202.0,200_300,2019_06_04_42.02__93.79,N0,S,100.0,,,3.7,Low,,RN
0.342622262,12.04004621,PFR,48,140,North America,USA,5.951717333,,2,8.383806667,,2,1.22164,PFR_L,202.0,200_300,2019_06_04_42.02__93.79,N0,S,100.0,,,5.6,Low,,RN
0.347749744,13.04915512,PFR,48,140,North America,USA,6.338229333,,2,8.974158667,,2,1.22164,PFR_L,202.0,200_300,2019_06_04_42.02__93.79,N0,S,100.0,,,7.5,Conventional,FS1,RN
0.325696582,12.04055446,PFR,48,140,North America,USA,6.317462667,,2,8.749654667,,2,1.22164,PFR_L,202.0,200_300,2019_06_04_42.02__93.79,N0,S,100.0,,,9.4,High,HYS1,RN
0.764540554,23.63426402,PFR,48,140,North America,USA,4.158616,,2,8.932737333,,2,1.22164,PFR_L,202.0,200_300,2019_06_04_42.02__93.79,N0,S,100.0,,,11.4,High,HYS1,RN
0.483839904,21.22801979,GFR,48,141,North America,USA,6.890753333,,2,11.17881333,,2,10.82968,GFR_M,202.0,200_300,2020_05_08_42.02__93.76,N0,S,100.0,,,3.7,Low,,RN
0.415438229,20.2181716,GFR,48,141,North America,USA,7.929702667,,2,12.01377333,,2,10.82968,GFR_M,202.0,200_300,2020_05_08_42.02__93.76,N0,S,100.0,,,5.6,Low,,RN
0.529492589,26.77072609,GFR,48,141,North America,USA,7.74662,,2,13.15430667,,2,10.82968,GFR_M,202.0,200_300,2020_05_08_42.02__93.76,N0,S,100.0,,,7.5,Conventional,FS1,RN
0.830172559,37.35657427,GFR,48,141,North America,USA,5.832838667,,2,13.37886667,,2,10.82968,GFR_M,202.0,200_300,2020_05_08_42.02__93.76,N0,S,100.0,,,9.4,High,HYS1,RN
0.357061187,17.19361714,GFR,48,141,North America,USA,8.093502667,,2,11.56661333,,2,10.82968,GFR_M,202.0,200_300,2020_05_08_42.02__93.76,N0,S,100.0,,,11.4,High,HYS1,RN
0.43235371,17.08175578,GFR,48,141,North America,USA,6.379445333,,2,9.82996,,2,10.82968,GFR_M,202.0,200_300,2020_05_08_42.02__93.76,N0,S,100.0,,,3.7,Low,,RN
0.355106136,15.56952477,GFR,48,141,North America,USA,7.376982667,,2,10.52202667,,2,10.82968,GFR_M,202.0,200_300,2020_05_08_42.02__93.76,N0,S,100.0,,,5.6,Low,,RN
0.494428397,27.16036962,GFR,48,141,North America,USA,8.578378667,,2,14.06477333,,2,10.82968,GFR_M,202.0,200_300,2020_05_08_42.02__93.76,N0,S,100.0,,,7.5,Conventional,FS1,RN
0.767126746,37.24189439,GFR,48,141,North America,USA,6.521377333,,2,14.04424,,2,10.82968,GFR_M,202.0,200_300,2020_05_08_42.02__93.76,N0,S,100.0,,,9.4,High,HYS1,RN
0.345382205,19.09775579,GFR,48,141,North America,USA,9.35144,,2,13.20918667,,2,10.82968,GFR_M,202.0,200_300,2020_05_08_42.02__93.76,N0,S,100.0,,,11.4,High,HYS1,RN
0.636820256,23.63361714,GFR,48,141,North America,USA,5.361262667,,2,10.13525333,,2,10.82968,GFR_M,202.0,200_300,2020_05_08_42.02__93.76,N0,S,100.0,,,3.7,Low,,RN
0.557593197,21.61752475,GFR,48,141,North America,USA,5.8499,,2,10.21664,,2,10.82968,GFR_M,202.0,200_300,2020_05_08_42.02__93.76,N0,S,100.0,,,5.6,Low,,RN
0.446841716,19.0967855,GFR,48,141,North America,USA,6.847316,,2,10.70486667,,2,10.82968,GFR_M,202.0,200_300,2020_05_08_42.02__93.76,N0,S,100.0,,,7.5,Conventional,FS1,RN
0.97013625,34.72231025,GFR,48,141,North America,USA,4.2812,,2,11.29510667,,2,10.82968,GFR_M,202.0,200_300,2020_05_08_42.02__93.76,N0,S,100.0,,,9.4,High,HYS1,RN
0.640258177,26.15306269,GFR,48,141,North America,USA,5.889734667,,2,11.17265333,,2,10.82968,GFR_M,202.0,200_300,2020_05_08_42.02__93.76,N0,S,100.0,,,11.4,High,HYS1,RN
0.498476678,17.42722772,GFR,48,141,North America,USA,5.447596,,2,8.967896,,2,10.82968,GFR_M,202.0,200_300,2020_05_08_42.02__93.76,N0,S,100.0,,,3.7,Low,,RN
0.777340082,30.4129439,GFR,48,141,North America,USA,5.225425333,,2,11.36884,,2,10.82968,GFR_M,202.0,200_300,2020_05_08_42.02__93.76,N0,S,100.0,,,5.6,Low,,RN
0.500403811,21.92247525,GFR,48,141,North America,USA,6.81926,,2,11.2476,,2,10.82968,GFR_M,202.0,200_300,2020_05_08_42.02__93.76,N0,S,100.0,,,7.5,Conventional,FS1,RN
0.832861323,31.41336635,GFR,48,141,North America,USA,4.881566667,,2,11.22706667,,2,10.82968,GFR_M,202.0,200_300,2020_05_08_42.02__93.76,N0,S,100.0,,,9.4,High,HYS1,RN
0.742908885,25.41947195,GFR,48,141,North America,USA,4.659293333,,2,9.794026667,,2,10.82968,GFR_M,202.0,200_300,2020_05_08_42.02__93.76,N0,S,100.0,,,11.4,High,HYS1,RN
0.335355542,12.75,PFR,49,142,Asia,China,5.76,,3,8.055,,3,69.53606,PFR_M,180.0,100_200,2012_06_15_32.3_115.2,N0,SR,50.0,,50.0,7.5,High,HYS2,RN
0.294621726,10.25,GFR,49,143,Asia,China,5.385,,3,7.23,,3,353.09512,GFR_H,180.0,100_200,2013_06_15_32.3_115.2,N0,SR,50.0,,50.0,7.5,High,,RN
0.341603489,12.25,PFR,49,144,Asia,China,5.415,,3,7.62,,3,17.45562,PFR_M,180.0,100_200,2014_06_15_32.3_115.2,N0,SR,50.0,,50.0,7.5,High,HYS2,RN
0.716721534,30.53391131,PFR,51,149,North America,USA,6.528145806,,4,13.36774194,,4,95.29718,PFR_M,224.0,200_300,2009_04_27_38.04__103.7,N0,S,100.0,,,8.402,High,HYS1,RN
0.765820531,26.82970969,PFR,51,149,North America,USA,6.528145806,,4,14.04046452,,4,95.29718,PFR_M,280.0,200_300,2009_04_27_38.04__103.7,N0,S,100.0,,,8.402,High,HYS1,RN
0.694150299,27.69729838,PFR,51,149,North America,USA,6.191766452,,4,12.39596129,,4,95.29718,PFR_M,224.0,200_300,2009_04_27_38.04__103.7,N0,S,100.0,,,8.402,High,HYS1,RN
0.769624069,25.62848389,PFR,51,149,North America,USA,6.191766452,,4,13.36774194,,4,95.29718,PFR_M,280.0,200_300,2009_04_27_38.04__103.7,N0,S,100.0,,,8.402,High,HYS1,RN
0.8957123,30.8675,PFR,51,150,North America,USA,4.771525161,,4,11.68584516,,4,333.37739,PFR_H,224.0,200_300,2010_04_28_38.04__103.7,N0,S,100.0,,,8.826,High,HYS1,RN
1.013259137,29.89980646,PFR,51,150,North America,USA,4.771525161,,4,13.14347097,,4,333.37739,PFR_H,280.0,200_300,2010_04_28_38.04__103.7,N0,S,100.0,,,8.826,High,HYS1,RN
1.061710724,38.7098387,PFR,51,150,North America,USA,4.584647742,,4,13.25565161,,4,333.37739,PFR_H,224.0,200_300,2010_04_28_38.04__103.7,N0,S,100.0,,,8.826,High,HYS1,RN
1.140306267,34.83883871,PFR,51,150,North America,USA,4.584647742,,4,14.33952258,,4,333.37739,PFR_H,280.0,200_300,2010_04_28_38.04__103.7,N0,S,100.0,,,8.826,High,HYS1,RN
0.836349345,23.94237903,PFR,51,151,North America,USA,4.100455484,,4,9.463548387,,4,444.13437,PFR_H,224.0,200_300,2011_04_22_38.04__103.7,N0,S,100.0,,,9.005,High,HYS1,RN
1.003807144,25.31519356,PFR,51,151,North America,USA,4.100455484,,4,11.18870968,,4,444.13437,PFR_H,280.0,200_300,2011_04_22_38.04__103.7,N0,S,100.0,,,9.005,High,HYS1,RN
1.006272171,31.47673389,PFR,51,151,North America,USA,4.062953548,,4,11.11374194,,4,444.13437,PFR_H,224.0,200_300,2011_04_22_38.04__103.7,N0,S,100.0,,,9.005,High,HYS1,RN
1.058861305,27.3246129,PFR,51,151,North America,USA,4.062953548,,4,11.71384516,,4,444.13437,PFR_H,280.0,200_300,2011_04_22_38.04__103.7,N0,S,100.0,,,9.005,High,HYS1,RN
0.654186673,23.52604838,PFR,51,152,North America,USA,5.705894194,,4,10.97572903,,4,95.29718,PFR_M,224.0,200_300,2009_04_27_38.04__103.7,N0,S,100.0,,,9.205,High,HYS1,RN
0.677747217,19.75535484,PFR,51,152,North America,USA,5.705894194,,4,11.23739355,,4,95.29718,PFR_M,280.0,200_300,2009_04_27_38.04__103.7,N0,S,100.0,,,9.205,High,HYS1,RN
0.659172035,24.86088709,PFR,51,152,North America,USA,5.967522581,,4,11.53636129,,4,95.29718,PFR_M,224.0,200_300,2009_04_27_38.04__103.7,N0,S,100.0,,,9.205,High,HYS1,RN
0.700423614,21.62387096,PFR,51,152,North America,USA,5.967522581,,4,12.02220645,,4,95.29718,PFR_M,280.0,200_300,2009_04_27_38.04__103.7,N0,S,100.0,,,9.205,High,HYS1,RN
0.875452687,31.65487902,PFR,51,153,North America,USA,5.06492,,4,12.1556129,,4,333.37739,PFR_H,224.0,200_300,2010_04_28_38.04__103.7,N0,S,100.0,,,9.041,High,HYS1,RN
0.974114491,29.82551614,PFR,51,153,North America,USA,5.06492,,4,13.41606452,,4,333.37739,PFR_H,280.0,200_300,2010_04_28_38.04__103.7,N0,S,100.0,,,9.041,High,HYS1,RN
0.979019708,34.81318546,PFR,51,153,North America,USA,4.692465806,,4,12.49061935,,4,333.37739,PFR_H,224.0,200_300,2010_04_28_38.04__103.7,N0,S,100.0,,,9.041,High,HYS1,RN
1.036508294,30.4902258,PFR,51,153,North America,USA,4.692465806,,4,13.22972903,,4,333.37739,PFR_H,280.0,200_300,2010_04_28_38.04__103.7,N0,S,100.0,,,9.041,High,HYS1,RN
0.111569707,5.263111111,Normal,53,158,Asia,China,8.02632,0.364631336,3,8.97368,0.546964325,3,0.0,,180.0,100_200,2013_06_17_36.17_117.15,N0,VR,,50.0,50.0,5.25,Low,,RN
0.186008679,12.13444444,Normal,53,158,Asia,China,10.6842,0.501428709,3,12.8684,0.546981645,3,0.0,,180.0,100_200,2013_06_17_36.17_117.15,N0,VR,,50.0,50.0,8.25,High,,RN
0.090046383,4.532166667,Normal,53,158,Asia,China,8.65789,0.3190784,3,9.47368,0.319061079,3,0.0,,180.0,100_200,2013_06_17_36.17_117.15,N0,VR,,50.0,50.0,5.25,Low,,RN
0.144293068,7.602277778,Normal,53,158,Asia,China,8.81579,0.410218913,3,10.1842,0.455875773,3,0.0,,180.0,100_200,2013_06_17_36.17_117.15,N0,VR,,50.0,50.0,8.25,High,,RN
0.119590355,5.701722222,Normal,53,159,Asia,China,8.07895,0.410218913,3,9.10526,0.592551902,3,0.0,,180.0,100_200,2013_06_17_36.17_117.15,N0,VR,,50.0,50.0,5.25,Low,,RN
0.194747634,12.57333333,Normal,53,159,Asia,China,10.5263,0.546981645,3,12.7895,0.546981645,3,0.0,,180.0,100_200,2013_06_17_36.17_117.15,N0,VR,,50.0,50.0,8.25,High,,RN
0.086259939,4.385944444,Normal,53,159,Asia,China,8.76316,0.319061079,3,9.55263,0.410218913,3,0.0,,180.0,100_200,2013_06_17_36.17_117.15,N0,VR,,50.0,50.0,5.25,Low,,RN
0.133162601,7.017666667,Normal,53,159,Asia,China,8.86842,0.546964325,3,10.1316,0.546981645,3,0.0,,180.0,100_200,2013_06_17_36.17_117.15,N0,VR,,50.0,50.0,8.25,High,,RN
0.135174261,6.432722222,PFR,53,160,Asia,China,8.0,0.410218913,3,9.15789,0.410236234,3,0.87045,PFR_L,180.0,100_200,2015_06_17_36.17_117.15,N0,VR,,50.0,50.0,5.25,Low,,RN
0.17692765,11.40333333,PFR,53,160,Asia,China,10.6053,0.683640454,3,12.6579,0.638087518,3,0.87045,PFR_L,180.0,100_200,2015_06_17_36.17_117.15,N0,VR,,50.0,50.0,8.25,High,,RN
0.101388939,5.116944444,PFR,53,160,Asia,China,8.63158,0.319061079,3,9.55263,0.455806491,3,0.87045,PFR_L,180.0,100_200,2015_06_17_36.17_117.15,N0,VR,,50.0,50.0,5.25,Low,,RN
0.132423847,7.0175,PFR,53,160,Asia,China,8.92105,0.455806491,3,10.1842,0.592534581,3,0.87045,PFR_L,180.0,100_200,2015_06_17_36.17_117.15,N0,VR,,50.0,50.0,8.25,High,,RN
0.346203826,8.08788,PFR,54,161,Asia,China,4.887636667,0.305415269,3,6.909606667,0.387607922,3,142.61594,PFR_H,250.0,200_300,2010_06_15_36.9_115,N0,VR,,40.0,60.0,7.5,High,,RN
0.364337897,10.54945333,PFR,54,161,Asia,China,6.0,0.151077701,3,8.637363333,0.518114911,3,142.61594,PFR_H,250.0,200_300,2010_06_15_36.9_115,N0,VR,,40.0,60.0,7.5,High,,RN
0.2776314,8.065746668,PFR,54,161,Asia,China,6.301373333,0.596632635,3,8.31781,0.09863,3,142.61594,PFR_H,250.0,200_300,2010_06_15_36.9_115,N0,VR,,40.0,60.0,7.5,High,,RN
0.176381472,4.291899829,PFR,54,162,Asia,China,4.29428,0.360165155,3,5.122616667,0.624114591,3,43.62016,PFR_M,193.0,100_200,2011_06_15_36.9_115,N0,SVR,23.0,29.0,48.0,7.5,High,HYS2,RN
0.248206942,4.839226668,PFR,54,162,Asia,China,4.29428,0.360165155,3,5.504086667,0.463956227,3,43.62016,PFR_M,250.0,200_300,2011_06_15_36.9_115,N0,VR,,40.0,60.0,7.5,High,,RN
0.549216242,21.12062176,PFR,54,162,Asia,China,5.569486667,0.329147615,3,9.645766667,0.675651115,3,43.62016,PFR_M,193.0,100_200,2011_06_15_36.9_115,N0,SVR,23.0,29.0,48.0,7.5,High,HYS2,RN
0.534418992,15.7384,PFR,54,162,Asia,China,5.569486667,0.329147615,3,9.504086667,0.343454826,3,43.62016,PFR_M,250.0,200_300,2011_06_15_36.9_115,N0,VR,,40.0,60.0,7.5,High,,RN
0.543547071,19.37003454,PFR,54,162,Asia,China,5.177113333,0.414026017,3,8.91553,0.390096154,3,43.62016,PFR_M,193.0,100_200,2011_06_15_36.9_115,N0,SVR,23.0,29.0,48.0,7.5,High,HYS2,RN
0.5970998,16.91553334,PFR,54,162,Asia,China,5.177113333,0.414026017,3,9.405996667,0.476458233,3,43.62016,PFR_M,250.0,200_300,2011_06_15_36.9_115,N0,VR,,40.0,60.0,7.5,High,,RN
0.226773319,11.2,Normal,56,166,Asia,China,11.0,,4,13.8,,4,0.0,,250.0,200_300,2008_04_27_40_116,N0,SVR,24.0,48.0,28.0,10.0,High,,RN
0.529694108,17.6,PFR,56,167,Asia,China,6.3,,4,10.7,,4,13.22303,PFR_M,250.0,200_300,2009_04_27_40_116,N0,SVR,24.0,48.0,28.0,10.0,High,HYS2,RN
0.372675285,11.2,PFR,56,168,Asia,China,6.2,,4,9.0,,4,28.10874,PFR_M,250.0,200_300,2010_04_29_40_116,N0,SVR,24.0,48.0,28.0,10.0,High,HYS2,RN
0.072473679,3.468029361,Normal,58,171,North America,USA,9.320116129,,3,10.02065806,,3,0.0,,202.0,200_300,2000_04_27_40.65__105,N0,,,,,8.4,High,,RN
0.477095474,20.52902585,PFR,58,172,North America,USA,6.782710968,,3,10.92957419,,3,0.74542,PFR_L,202.0,200_300,2002_04_24_40.65__105,N0,,,,,9.6,High,,RN
0.477139302,22.90846773,Normal,58,173,North America,USA,8.392232258,,3,13.52372903,,3,0.0,,224.0,200_300,2004_04_27_40.65__105,N0,,,,,8.4,High,,RN
0.376486333,22.73333333,Normal,61,176,North America,USA,8.951,,4,13.043,,4,0.0,,180.0,100_200,2009_05_04_40.01__93.74,N0,S,100.0,,,5.5,Low,,RN
0.455968607,22.98222222,Normal,61,176,North America,USA,8.951,,4,14.122,,4,0.0,,225.0,200_300,2009_05_04_40.01__93.74,N0,S,100.0,,,5.5,Low,,RN
0.83339013,37.23333333,GFR,61,177,North America,USA,5.151,,4,11.853,,4,1.24371,GFR_L,180.0,100_200,2010_04_22_40.01__93.74,N0,S,100.0,,,5.5,Low,,RN
0.879795093,32.28888889,GFR,61,177,North America,USA,5.151,,4,12.416,,4,1.24371,GFR_L,225.0,200_300,2010_04_22_40.01__93.74,N0,S,100.0,,,5.5,Low,,RN
0.88535347,26.06623871,PFR,62,178,North America,USA,3.661397419,,4,8.874645161,,4,50.23769,PFR_M,200.0,200_300,2005_05_09_40.75__98.77,N0,S,100.0,,,7.4,High,HYS1,RN
1.092797374,27.64232258,PFR,62,178,North America,USA,2.788483871,,4,8.316948387,,4,50.23769,PFR_M,200.0,200_300,2005_05_09_40.75__98.77,N0,S,100.0,,,7.4,High,HYS1,RN
0.151671663,6.704761905,Normal,65,183,Asia,China,8.597,,3,10.005,,3,0.0,,210.0,200_300,2016_05_07_40.8_123.55,N0,S,100.0,,,6.75,High,,RN
1.579781703,39.56666667,Normal,65,184,Asia,China,2.156,,3,10.465,,3,0.0,,210.0,200_300,2017_05_11_40.8_123.55,N0,S,100.0,,,6.75,High,,RN
0.407836934,23.65488235,Normal,68,196,North America,USA,7.98577,,3,12.0071,,3,0.0,,170.0,100_200,2002_05_06_42.94__92.57,N0,S,100.0,,,8.4,High,,RN
0.395914826,15.51612,Normal,68,196,North America,USA,7.98577,,3,11.8648,,3,0.0,,250.0,200_300,2002_05_06_42.94__92.57,N0,S,100.0,,,8.4,High,,RN
0.160388638,10.46647059,Normal,68,196,North America,USA,10.2278,,3,12.0071,,3,0.0,,170.0,100_200,2002_05_06_42.94__92.57,N0,S,100.0,,,8.4,High,,RN
0.136392038,5.9784,Normal,68,196,North America,USA,10.2278,,3,11.7224,,3,0.0,,250.0,200_300,2002_05_06_42.94__92.57,N0,S,100.0,,,8.4,High,,RN
0.2580123,15.49105882,Normal,68,196,North America,USA,8.94662,,3,11.5801,,3,0.0,,170.0,100_200,2002_05_06_42.94__92.57,N0,S,100.0,,,8.4,High,,RN
0.264133372,10.81832,Normal,68,196,North America,USA,8.94662,,3,11.6512,,3,0.0,,250.0,200_300,2002_05_06_42.94__92.57,N0,S,100.0,,,8.4,High,,RN
0.440224482,25.74829412,Normal,68,196,North America,USA,7.91459,,3,12.2918,,3,0.0,,170.0,100_200,2002_05_06_42.94__92.57,N0,S,100.0,,,8.4,High,,RN
0.401863159,15.65844,Normal,68,196,North America,USA,7.91459,,3,11.8292,,3,0.0,,250.0,200_300,2002_05_06_42.94__92.57,N0,S,100.0,,,8.4,High,,RN
0.394556728,23.02688235,Normal,68,196,North America,USA,8.09253,,3,12.0071,,3,0.0,,170.0,100_200,2002_05_06_42.94__92.57,N0,S,100.0,,,8.4,High,,RN
0.379629637,14.94668,Normal,68,196,North America,USA,8.09253,,3,11.8292,,3,0.0,,250.0,200_300,2002_05_06_42.94__92.57,N0,S,100.0,,,8.4,High,,RN
0.333160905,20.72452941,Normal,68,196,North America,USA,8.91103,,3,12.4342,,3,0.0,,170.0,100_200,2002_05_06_42.94__92.57,N0,S,100.0,,,8.4,High,,RN
0.286286198,11.81508,Normal,68,196,North America,USA,8.91103,,3,11.8648,,3,0.0,,250.0,200_300,2002_05_06_42.94__92.57,N0,S,100.0,,,8.4,High,,RN
0.299341522,12.72423529,Normal,68,197,North America,USA,6.19858,,3,8.3617,,3,0.0,,170.0,100_200,2003_05_06_42.94__92.57,N0,S,100.0,,,8.4,High,,RN
0.256007166,7.23404,Normal,68,197,North America,USA,6.19858,,3,8.00709,,3,0.0,,250.0,200_300,2003_05_06_42.94__92.57,N0,S,100.0,,,8.4,High,,RN
0.16721024,7.509411765,Normal,68,197,North America,USA,7.01418,,3,8.29078,,3,0.0,,170.0,100_200,2003_05_06_42.94__92.57,N0,S,100.0,,,8.4,High,,RN
0.123496977,3.68796,Normal,68,197,North America,USA,7.01418,,3,7.93617,,3,0.0,,250.0,200_300,2003_05_06_42.94__92.57,N0,S,100.0,,,8.4,High,,RN
0.174522035,7.509352941,Normal,68,197,North America,USA,6.69504,,3,7.97163,,3,0.0,,170.0,100_200,2003_05_06_42.94__92.57,N0,S,100.0,,,8.4,High,,RN
0.165585675,4.82268,Normal,68,197,North America,USA,6.69504,,3,7.90071,,3,0.0,,250.0,200_300,2003_05_06_42.94__92.57,N0,S,100.0,,,8.4,High,,RN
0.416893974,16.27035294,Normal,68,197,North America,USA,5.34752,,3,8.11348,,3,0.0,,170.0,100_200,2003_05_06_42.94__92.57,N0,S,100.0,,,8.4,High,,RN
0.472156282,12.9078,Normal,68,197,North America,USA,5.34752,,3,8.57447,,3,0.0,,250.0,200_300,2003_05_06_42.94__92.57,N0,S,100.0,,,8.4,High,,RN
0.354001613,14.60158824,Normal,68,197,North America,USA,5.84397,,3,8.32624,,3,0.0,,170.0,100_200,2003_05_06_42.94__92.57,N0,S,100.0,,,8.4,High,,RN
0.39161587,11.20568,Normal,68,197,North America,USA,5.84397,,3,8.64539,,3,0.0,,250.0,200_300,2003_05_06_42.94__92.57,N0,S,100.0,,,8.4,High,,RN
0.261778826,11.47270588,Normal,68,197,North America,USA,6.51773,,3,8.46809,,3,0.0,,170.0,100_200,2003_05_06_42.94__92.57,N0,S,100.0,,,8.4,High,,RN
0.290669827,8.79432,Normal,68,197,North America,USA,6.51773,,3,8.71631,,3,0.0,,250.0,200_300,2003_05_06_42.94__92.57,N0,S,100.0,,,8.4,High,,RN
0.807937914,38.21176471,Normal,68,198,North America,USA,5.2249,,3,11.7209,,3,0.0,,170.0,100_200,2004_05_06_42.94__92.57,N0,S,100.0,,,8.4,High,,RN
0.799593252,25.5944,Normal,68,198,North America,USA,5.2249,,3,11.6235,,3,0.0,,250.0,200_300,2004_05_06_42.94__92.57,N0,S,100.0,,,8.4,High,,RN
0.465913086,26.15129412,Normal,68,198,North America,USA,7.49108,,3,11.9368,,3,0.0,,170.0,100_200,2004_05_06_42.94__92.57,N0,S,100.0,,,8.4,High,,RN
0.510951098,19.98248,Normal,68,198,North America,USA,7.49108,,3,12.4867,,3,0.0,,250.0,200_300,2004_05_06_42.94__92.57,N0,S,100.0,,,8.4,High,,RN
0.247505069,14.51382353,Normal,68,198,North America,USA,8.78605,,3,11.2534,,3,0.0,,170.0,100_200,2004_05_06_42.94__92.57,N0,S,100.0,,,8.4,High,,RN
0.282938908,11.493,Normal,68,198,North America,USA,8.78605,,3,11.6593,,3,0.0,,250.0,200_300,2004_05_06_42.94__92.57,N0,S,100.0,,,8.4,High,,RN
0.516567474,26.36188235,Normal,68,198,North America,USA,6.62688,,3,11.1084,,3,0.0,,170.0,100_200,2004_05_06_42.94__92.57,N0,S,100.0,,,8.4,High,,RN
0.583242296,20.98968,Normal,68,198,North America,USA,6.62688,,3,11.8743,,3,0.0,,250.0,200_300,2004_05_06_42.94__92.57,N0,S,100.0,,,8.4,High,,RN
0.470190043,24.67052941,Normal,68,198,North America,USA,6.98651,,3,11.1805,,3,0.0,,170.0,100_200,2004_05_06_42.94__92.57,N0,S,100.0,,,8.4,High,,RN
0.530403675,19.55156,Normal,68,198,North America,USA,6.98651,,3,11.8744,,3,0.0,,250.0,200_300,2004_05_06_42.94__92.57,N0,S,100.0,,,8.4,High,,RN
0.393997646,24.03523529,Normal,68,198,North America,USA,8.46141,,3,12.5474,,3,0.0,,170.0,100_200,2004_05_06_42.94__92.57,N0,S,100.0,,,8.4,High,,RN
0.447824907,19.11956,Normal,68,198,North America,USA,8.46141,,3,13.2413,,3,0.0,,250.0,200_300,2004_05_06_42.94__92.57,N0,S,100.0,,,8.4,High,,RN
0.236388778,6.422939067,PFR,69,199,Asia,China,5.419354839,,3,6.864516129,,3,87.87152,PFR_M,225.0,200_300,2012_06_16_35.19_113.8,N0,SV,50.0,50.0,,6.0,Conventional,,RN
0.360002734,10.43727598,PFR,69,199,Asia,China,5.419354839,,3,7.767741935,,3,87.87152,PFR_M,225.0,200_300,2012_06_16_35.19_113.8,N0,SVR,20.0,25.0,55.0,6.0,Conventional,FS2,RN
0.364643114,8.831541218,GFR,69,200,Asia,China,4.516129032,,3,6.503225806,,3,213.09551,GFR_H,225.0,200_300,2013_06_12_35.19_113.8,N0,SV,50.0,50.0,,6.0,Conventional,FS2,RN
0.494696242,12.84587814,GFR,69,200,Asia,China,4.516129032,,3,7.406451613,,3,213.09551,GFR_H,225.0,200_300,2013_06_12_35.19_113.8,N0,SVR,20.0,25.0,55.0,6.0,Conventional,FS2,RN
0.110852813,7.645714286,PFR,71,203,Asia,China,13.6961,0.207499687,3,15.3017,0.083138439,3,56.54832,PFR_M,210.0,200_300,2019_06_15_36.65_117.02,N0,VR,,50.0,50.0,6.75,High,,RN
0.138655653,9.7,PFR,71,203,Asia,China,13.6961,0.207499687,3,15.7331,0.166103672,3,56.54832,PFR_M,210.0,200_300,2019_06_15_36.65_117.02,N0,VR,,50.0,50.0,6.75,High,,RN
0.110852813,9.557142857,PFR,71,203,Asia,China,13.6961,0.207499687,3,15.3017,0.290638126,3,56.54832,PFR_M,168.0,100_200,2019_06_15_36.65_117.02,N0,VR,,50.0,50.0,6.75,High,,RN
0.158267456,11.18380952,PFR,71,203,Asia,China,13.6961,0.207499687,3,16.0447,0.414999373,3,56.54832,PFR_M,210.0,200_300,2019_06_15_36.65_117.02,N0,VR,,50.0,50.0,6.75,High,,RN
0.077841574,5.020952381,PFR,71,203,Asia,China,13.0251,0.165930467,3,14.0795,0.705637499,3,56.54832,PFR_M,210.0,200_300,2019_06_15_36.65_117.02,N0,VR,,50.0,50.0,6.75,High,,RN
