env_ID,lat,lon,sowing_date,harvest_date,Duration,R1_date
1994_06_28_10.28_9.82,10.28,9.82,1994/6/28,1994/10/16,,
1994_06_28_10.28_9.82,10.28,9.82,1994/6/28,1994/10/16,,
1994_06_28_10.28_9.82,10.28,9.82,1994/6/28,1994/10/16,,
1994_06_28_10.28_9.82,10.28,9.82,1994/6/28,1994/10/16,,
1994_06_28_10.28_9.82,10.28,9.82,1994/6/28,1994/10/16,,
1995_06_29_10.28_9.82,10.28,9.82,1995/6/29,1995/10/17,,
1995_06_29_10.28_9.82,10.28,9.82,1995/6/29,1995/10/17,,
1995_06_29_10.28_9.82,10.28,9.82,1995/6/29,1995/10/17,,
1995_06_29_10.28_9.82,10.28,9.82,1995/6/29,1995/10/17,,
1995_06_29_10.28_9.82,10.28,9.82,1995/6/29,1995/10/17,,
1995_06_29_10.28_9.82,10.28,9.82,1995/6/29,1995/10/17,,
2015_03_25__0.52_37.27,-0.52,37.27,2015/3/25,2015/7/14,,2015/5/25
2015_03_25__0.52_37.27,-0.52,37.27,2015/3/25,2015/7/14,,2015/5/25
2015_03_25__0.52_37.27,-0.52,37.27,2015/3/25,2015/7/14,,2015/5/25
2015_03_25__0.52_37.27,-0.52,37.27,2015/3/25,2015/7/14,,2015/5/25
2015_10_19__0.52_37.27,-0.52,37.27,2015/10/19,2016/2/7,,2015/12/27
2015_10_19__0.52_37.27,-0.52,37.27,2015/10/19,2016/2/7,,2015/12/27
2015_10_19__0.52_37.27,-0.52,37.27,2015/10/19,2016/2/7,,2015/12/27
2015_10_19__0.52_37.27,-0.52,37.27,2015/10/19,2016/2/7,,2015/12/27
2016_04_03__0.52_37.27,-0.52,37.27,2016/4/3,2016/7/23,,2016/6/3
2016_04_03__0.52_37.27,-0.52,37.27,2016/4/3,2016/7/23,,2016/6/3
2016_04_03__0.52_37.27,-0.52,37.27,2016/4/3,2016/7/23,,2016/6/3
2016_04_03__0.52_37.27,-0.52,37.27,2016/4/3,2016/7/23,,2016/6/3
2014_05_15_41.22__83.76,41.22,-83.76,2014/5/15,2014/10/14,,
2014_05_15_41.22__83.76,41.22,-83.76,2014/5/15,2014/10/14,,
2014_05_15_41.22__83.76,41.22,-83.76,2014/5/15,2014/10/14,,
2014_05_15_41.22__83.76,41.22,-83.76,2014/5/15,2014/10/14,,
2014_05_15_41.22__83.76,41.22,-83.76,2014/5/15,2014/10/14,,
2014_05_15_41.22__83.76,41.22,-83.76,2014/5/15,2014/10/14,,
2014_05_05_41.22__83.76,41.22,-83.76,2014/5/5,2014/10/4,,
2014_05_05_41.22__83.76,41.22,-83.76,2014/5/5,2014/10/4,,
2014_05_05_41.22__83.76,41.22,-83.76,2014/5/5,2014/10/4,,
2014_05_05_41.22__83.76,41.22,-83.76,2014/5/5,2014/10/4,,
2014_05_05_41.22__83.76,41.22,-83.76,2014/5/5,2014/10/4,,
2014_05_05_41.22__83.76,41.22,-83.76,2014/5/5,2014/10/4,,
2014_05_05_41.22__83.76,41.22,-83.76,2014/5/5,2014/10/4,,
2014_05_05_41.22__83.76,41.22,-83.76,2014/5/5,2014/10/4,,
2014_05_05_41.22__83.76,41.22,-83.76,2014/5/5,2014/10/4,,
2014_05_05_41.22__83.76,41.22,-83.76,2014/5/5,2014/10/4,,
2014_05_05_41.22__83.76,41.22,-83.76,2014/5/5,2014/10/4,,
2014_05_05_41.22__83.76,41.22,-83.76,2014/5/5,2014/10/4,,
2014_05_05_41.22__83.76,41.22,-83.76,2014/5/5,2014/10/4,,
2014_05_05_41.22__83.76,41.22,-83.76,2014/5/5,2014/10/4,,
2014_05_05_41.22__83.76,41.22,-83.76,2014/5/5,2014/10/4,,
2014_05_05_41.22__83.76,41.22,-83.76,2014/5/5,2014/10/4,,
2014_05_05_41.22__83.76,41.22,-83.76,2014/5/5,2014/10/4,,
2014_05_05_41.22__83.76,41.22,-83.76,2014/5/5,2014/10/4,,
2014_05_05_40.76__81.9,40.76,-81.9,2014/5/5,2014/10/4,,
2014_05_05_40.76__81.9,40.76,-81.9,2014/5/5,2014/10/4,,
2014_05_05_40.76__81.9,40.76,-81.9,2014/5/5,2014/10/4,,
2014_05_05_40.76__81.9,40.76,-81.9,2014/5/5,2014/10/4,,
2014_05_05_40.76__81.9,40.76,-81.9,2014/5/5,2014/10/4,,
2014_05_05_40.76__81.9,40.76,-81.9,2014/5/5,2014/10/4,,
2014_05_05_40.76__81.9,40.76,-81.9,2014/5/5,2014/10/4,,
2014_05_05_40.76__81.9,40.76,-81.9,2014/5/5,2014/10/4,,
2014_05_05_40.76__81.9,40.76,-81.9,2014/5/5,2014/10/4,,
2014_05_05_40.76__81.9,40.76,-81.9,2014/5/5,2014/10/4,,
2014_05_05_40.76__81.9,40.76,-81.9,2014/5/5,2014/10/4,,
2014_05_05_40.76__81.9,40.76,-81.9,2014/5/5,2014/10/4,,
2014_05_15_40.76__81.9,40.76,-81.9,2014/5/15,2014/10/14,,
2014_05_15_40.76__81.9,40.76,-81.9,2014/5/15,2014/10/14,,
2014_05_15_40.76__81.9,40.76,-81.9,2014/5/15,2014/10/14,,
2014_05_15_40.76__81.9,40.76,-81.9,2014/5/15,2014/10/14,,
2014_05_15_40.76__81.9,40.76,-81.9,2014/5/15,2014/10/14,,
2014_05_15_40.76__81.9,40.76,-81.9,2014/5/15,2014/10/14,,
2008_05_01_43.57_124.88,43.57,124.88,2008/5/1,2008/9/30,152,
2008_05_01_43.57_124.88,43.57,124.88,2008/5/1,2008/9/30,152,
2008_05_01_43.57_124.88,43.57,124.88,2008/5/1,2008/9/30,152,
2008_05_01_43.57_124.88,43.57,124.88,2008/5/1,2008/9/30,152,
2009_05_01_43.75_125.02,43.75,125.02,2009/5/1,2009/9/30,152,
2009_05_01_43.75_125.02,43.75,125.02,2009/5/1,2009/9/30,152,
2009_05_01_43.75_125.02,43.75,125.02,2009/5/1,2009/9/30,152,
2009_05_01_43.75_125.02,43.75,125.02,2009/5/1,2009/9/30,152,
2010_05_01_43.57_124.88,43.57,124.88,2010/5/1,2010/9/30,152,
2010_05_01_43.57_124.88,43.57,124.88,2010/5/1,2010/9/30,152,
2010_05_01_43.57_124.88,43.57,124.88,2010/5/1,2010/9/30,152,
2010_05_01_43.57_124.88,43.57,124.88,2010/5/1,2010/9/30,152,
2008_05_01_43.65_124.65,43.65,124.65,2008/5/1,2008/9/30,152,
2008_05_01_43.65_124.65,43.65,124.65,2008/5/1,2008/9/30,152,
2008_05_01_43.65_124.65,43.65,124.65,2008/5/1,2008/9/30,152,
2009_05_01_43.65_124.97,43.65,124.97,2009/5/1,2009/9/30,152,
2009_05_01_43.65_124.97,43.65,124.97,2009/5/1,2009/9/30,152,
2009_05_01_43.65_124.97,43.65,124.97,2009/5/1,2009/9/30,152,
2009_05_01_43.65_124.97,43.65,124.97,2009/5/1,2009/9/30,152,
2010_05_01_43.65_125,43.65,125,2010/5/1,2010/9/30,152,
2010_05_01_43.65_125,43.65,125,2010/5/1,2010/9/30,152,
2010_05_01_43.65_125,43.65,125,2010/5/1,2010/9/30,152,
2010_05_01_43.65_125,43.65,125,2010/5/1,2010/9/30,152,
2008_05_01_44.95_126.28,44.95,126.28,2008/5/1,2008/9/30,152,
2008_05_01_44.95_126.28,44.95,126.28,2008/5/1,2008/9/30,152,
2008_05_01_44.95_126.28,44.95,126.28,2008/5/1,2008/9/30,152,
2008_05_01_44.95_126.28,44.95,126.28,2008/5/1,2008/9/30,152,
2009_05_01_44.8_126.48,44.8,126.48,2009/5/1,2009/9/30,152,
2009_05_01_44.8_126.48,44.8,126.48,2009/5/1,2009/9/30,152,
2009_05_01_44.8_126.48,44.8,126.48,2009/5/1,2009/9/30,152,
2009_05_01_44.8_126.48,44.8,126.48,2009/5/1,2009/9/30,152,
2010_05_01_44.8_126.47,44.8,126.47,2010/5/1,2010/9/30,152,
2010_05_01_44.8_126.47,44.8,126.47,2010/5/1,2010/9/30,152,
2010_05_01_44.8_126.47,44.8,126.47,2010/5/1,2010/9/30,152,
2010_05_01_44.8_126.47,44.8,126.47,2010/5/1,2010/9/30,152,
2005_04_15_37.37__95.29,37.37,-95.29,2005/4/15,2005/9/9,,
2005_04_15_37.37__95.29,37.37,-95.29,2005/4/15,2005/9/9,,
2005_04_15_37.37__95.29,37.37,-95.29,2005/4/15,2005/9/9,,
2005_04_15_37.37__95.29,37.37,-95.29,2005/4/15,2005/9/9,,
2005_04_15_37.37__95.29,37.37,-95.29,2005/4/15,2005/9/9,,
2005_04_15_37.37__95.29,37.37,-95.29,2005/4/15,2005/9/9,,
2005_04_15_37.37__95.29,37.37,-95.29,2005/4/15,2005/9/9,,
2005_04_15_37.37__95.29,37.37,-95.29,2005/4/15,2005/9/9,,
2005_04_15_37.37__95.29,37.37,-95.29,2005/4/15,2005/9/9,,
2007_04_15_37.37__95.29,37.37,-95.29,2007/4/15,2007/9/9,,
2007_04_15_37.37__95.29,37.37,-95.29,2007/4/15,2007/9/9,,
2007_04_15_37.37__95.29,37.37,-95.29,2007/4/15,2007/9/9,,
2007_04_15_37.37__95.29,37.37,-95.29,2007/4/15,2007/9/9,,
2007_04_15_37.37__95.29,37.37,-95.29,2007/4/15,2007/9/9,,
2007_04_15_37.37__95.29,37.37,-95.29,2007/4/15,2007/9/9,,
2007_04_15_37.37__95.29,37.37,-95.29,2007/4/15,2007/9/9,,
2007_04_15_37.37__95.29,37.37,-95.29,2007/4/15,2007/9/9,,
2007_04_15_37.37__95.29,37.37,-95.29,2007/4/15,2007/9/9,,
2009_05_22_37.37__95.29,37.37,-95.29,2009/5/22,2009/10/16,,
2009_05_22_37.37__95.29,37.37,-95.29,2009/5/22,2009/10/16,,
2009_05_22_37.37__95.29,37.37,-95.29,2009/5/22,2009/10/16,,
2009_05_22_37.37__95.29,37.37,-95.29,2009/5/22,2009/10/16,,
2009_05_22_37.37__95.29,37.37,-95.29,2009/5/22,2009/10/16,,
2009_05_22_37.37__95.29,37.37,-95.29,2009/5/22,2009/10/16,,
2009_05_22_37.37__95.29,37.37,-95.29,2009/5/22,2009/10/16,,
2009_05_22_37.37__95.29,37.37,-95.29,2009/5/22,2009/10/16,,
2009_05_22_37.37__95.29,37.37,-95.29,2009/5/22,2009/10/16,,
2015_04_15_37.37__95.29,37.37,-95.29,2015/4/15,2015/9/9,,
2015_04_15_37.37__95.29,37.37,-95.29,2015/4/15,2015/9/9,,
2015_04_15_37.37__95.29,37.37,-95.29,2015/4/15,2015/9/9,,
2015_04_15_37.37__95.29,37.37,-95.29,2015/4/15,2015/9/9,,
2015_04_15_37.37__95.29,37.37,-95.29,2015/4/15,2015/9/9,,
2015_04_15_37.37__95.29,37.37,-95.29,2015/4/15,2015/9/9,,
2015_04_15_37.37__95.29,37.37,-95.29,2015/4/15,2015/9/9,,
2015_04_15_37.37__95.29,37.37,-95.29,2015/4/15,2015/9/9,,
2015_04_15_37.37__95.29,37.37,-95.29,2015/4/15,2015/9/9,,
2017_04_15_37.37__95.29,37.37,-95.29,2017/4/15,2017/9/9,,
2017_04_15_37.37__95.29,37.37,-95.29,2017/4/15,2017/9/9,,
2017_04_15_37.37__95.29,37.37,-95.29,2017/4/15,2017/9/9,,
2017_04_15_37.37__95.29,37.37,-95.29,2017/4/15,2017/9/9,,
2017_04_15_37.37__95.29,37.37,-95.29,2017/4/15,2017/9/9,,
2017_04_15_37.37__95.29,37.37,-95.29,2017/4/15,2017/9/9,,
2017_04_15_37.37__95.29,37.37,-95.29,2017/4/15,2017/9/9,,
2017_04_15_37.37__95.29,37.37,-95.29,2017/4/15,2017/9/9,,
2017_04_15_37.37__95.29,37.37,-95.29,2017/4/15,2017/9/9,,
1996_10_20__37.75__58.3,-37.75,-58.3,1996/10/20,1997/3/10,141,
1996_10_20__37.75__58.3,-37.75,-58.3,1996/10/20,1997/3/10,141,
1999_10_10__37.75__58.3,-37.75,-58.3,1999/10/10,2000/3/1,143,
1999_10_10__37.75__58.3,-37.75,-58.3,1999/10/10,2000/3/1,143,
1999_10_10__37.75__58.3,-37.75,-58.3,1999/10/10,2000/3/1,143,
1999_10_10__37.75__58.3,-37.75,-58.3,1999/10/10,2000/3/1,143,
1999_10_10__37.75__58.3,-37.75,-58.3,1999/10/10,2000/3/1,143,
1999_10_10__37.75__58.3,-37.75,-58.3,1999/10/10,2000/3/1,143,
2000_10_19__37.75__58.3,-37.75,-58.3,2000/10/19,2001/3/9,141,
2000_10_19__37.75__58.3,-37.75,-58.3,2000/10/19,2001/3/9,141,
2000_10_19__37.75__58.3,-37.75,-58.3,2000/10/19,2001/3/9,141,
2000_10_19__37.75__58.3,-37.75,-58.3,2000/10/19,2001/3/9,141,
2000_10_19__37.75__58.3,-37.75,-58.3,2000/10/19,2001/3/9,141,
2000_10_19__37.75__58.3,-37.75,-58.3,2000/10/19,2001/3/9,141,
2013_10_07__25.28__50.07,-25.28,-50.07,2013/10/7,2014/3/30,174,2013/12/18
2013_10_07__25.28__50.07,-25.28,-50.07,2013/10/7,2014/3/30,174,2013/12/18
2013_10_07__25.28__50.07,-25.28,-50.07,2013/10/7,2014/3/30,174,2013/12/18
2014_10_08__25.28__50.07,-25.28,-50.07,2014/10/8,2015/3/15,158,2014/12/15
2014_10_08__25.28__50.07,-25.28,-50.07,2014/10/8,2015/3/15,158,2014/12/15
2014_10_08__25.28__50.07,-25.28,-50.07,2014/10/8,2015/3/15,158,2014/12/15
2004_05_19_46.78__71.13,46.78,-71.13,2004/5/19,2004/10/25,159,2004/8/1
2004_05_19_46.78__71.13,46.78,-71.13,2004/5/19,2004/10/25,159,2004/8/1
2004_05_19_46.78__71.13,46.78,-71.13,2004/5/19,2004/10/25,159,2004/8/1
2004_05_19_46.78__71.13,46.78,-71.13,2004/5/19,2004/10/25,159,2004/8/1
2004_05_19_46.78__71.13,46.78,-71.13,2004/5/19,2004/10/25,159,2004/8/1
2004_05_19_46.78__71.13,46.78,-71.13,2004/5/19,2004/10/25,159,2004/8/1
2004_05_19_46.78__71.13,46.78,-71.13,2004/5/19,2004/10/25,159,2004/8/1
2004_05_19_46.78__71.13,46.78,-71.13,2004/5/19,2004/10/25,159,2004/8/1
2004_05_19_46.78__71.13,46.78,-71.13,2004/5/19,2004/10/25,159,2004/8/1
2005_05_19_46.78__71.13,46.78,-71.13,2005/5/19,2005/10/11,145,2005/8/1
2005_05_19_46.78__71.13,46.78,-71.13,2005/5/19,2005/10/11,145,2005/8/1
2005_05_19_46.78__71.13,46.78,-71.13,2005/5/19,2005/10/11,145,2005/8/1
2005_05_19_46.78__71.13,46.78,-71.13,2005/5/19,2005/10/11,145,2005/8/1
2005_05_19_46.78__71.13,46.78,-71.13,2005/5/19,2005/10/11,145,2005/8/1
2005_05_19_46.78__71.13,46.78,-71.13,2005/5/19,2005/10/11,145,2005/8/1
2005_05_19_46.78__71.13,46.78,-71.13,2005/5/19,2005/10/11,145,2005/8/1
2005_05_19_46.78__71.13,46.78,-71.13,2005/5/19,2005/10/11,145,2005/8/1
2005_05_19_46.78__71.13,46.78,-71.13,2005/5/19,2005/10/11,145,2005/8/1
2006_05_24_46.78__71.13,46.78,-71.13,2006/5/24,2006/11/11,171,2006/8/5
2006_05_24_46.78__71.13,46.78,-71.13,2006/5/24,2006/11/11,171,2006/8/5
2006_05_24_46.78__71.13,46.78,-71.13,2006/5/24,2006/11/11,171,2006/8/5
2006_05_24_46.78__71.13,46.78,-71.13,2006/5/24,2006/11/11,171,2006/8/5
2006_05_24_46.78__71.13,46.78,-71.13,2006/5/24,2006/11/11,171,2006/8/5
2006_05_24_46.78__71.13,46.78,-71.13,2006/5/24,2006/11/11,171,2006/8/5
2006_05_24_46.78__71.13,46.78,-71.13,2006/5/24,2006/11/11,171,2006/8/5
2006_05_24_46.78__71.13,46.78,-71.13,2006/5/24,2006/11/11,171,2006/8/5
2006_05_24_46.78__71.13,46.78,-71.13,2006/5/24,2006/11/11,171,2006/8/5
1993_05_18_45.37__75.72,45.37,-75.72,1993/5/18,1993/10/22,,
1993_05_18_45.37__75.72,45.37,-75.72,1993/5/18,1993/10/22,,
1993_05_18_45.37__75.72,45.37,-75.72,1993/5/18,1993/10/22,,
1993_05_18_45.37__75.72,45.37,-75.72,1993/5/18,1993/10/22,,
1994_05_24_45.37__75.72,45.37,-75.72,1994/5/24,1994/10/28,,
1994_05_24_45.37__75.72,45.37,-75.72,1994/5/24,1994/10/28,,
1994_05_24_45.37__75.72,45.37,-75.72,1994/5/24,1994/10/28,,
1994_05_24_45.37__75.72,45.37,-75.72,1994/5/24,1994/10/28,,
2014_05_06_38.88__92.2,38.88,-92.2,2014/5/6,2014/10/5,,
2014_05_06_38.88__92.2,38.88,-92.2,2014/5/6,2014/10/5,,
2015_05_08_38.88__92.2,38.88,-92.2,2015/5/8,2015/10/7,,
2015_05_08_38.88__92.2,38.88,-92.2,2015/5/8,2015/10/7,,
2013_06_28_39.6_116.58,39.6,116.58,2013/6/28,2013/10/27,,
2013_06_28_39.6_116.58,39.6,116.58,2013/6/28,2013/10/27,,
2013_06_28_39.6_116.58,39.6,116.58,2013/6/28,2013/10/27,,
2013_06_28_39.6_116.58,39.6,116.58,2013/6/28,2013/10/27,,
2013_06_28_39.6_116.58,39.6,116.58,2013/6/28,2013/10/27,,
2014_06_13_39.6_116.58,39.6,116.58,2014/6/13,2014/10/12,,
2014_06_13_39.6_116.58,39.6,116.58,2014/6/13,2014/10/12,,
2014_06_13_39.6_116.58,39.6,116.58,2014/6/13,2014/10/12,,
2014_06_13_39.6_116.58,39.6,116.58,2014/6/13,2014/10/12,,
2014_06_13_39.6_116.58,39.6,116.58,2014/6/13,2014/10/12,,
2015_06_15_39.6_116.58,39.6,116.58,2015/6/15,2015/10/14,,
2015_06_15_39.6_116.58,39.6,116.58,2015/6/15,2015/10/14,,
2015_06_15_39.6_116.58,39.6,116.58,2015/6/15,2015/10/14,,
2015_06_15_39.6_116.58,39.6,116.58,2015/6/15,2015/10/14,,
2015_06_15_39.6_116.58,39.6,116.58,2015/6/15,2015/10/14,,
2015_01_01__18.73__47.5,-18.73,-47.5,2015/1/1,2015/5/21,140,2015/3/18
2015_01_01__18.73__47.5,-18.73,-47.5,2015/1/1,2015/5/21,140,2015/3/18
2015_01_01__18.73__47.5,-18.73,-47.5,2015/1/1,2015/5/21,140,2015/3/18
2015_01_01__18.73__47.5,-18.73,-47.5,2015/1/1,2015/5/21,140,2015/3/18
2015_01_01__18.73__47.5,-18.73,-47.5,2015/1/1,2015/5/21,140,2015/3/18
2015_01_01__18.73__47.5,-18.73,-47.5,2015/1/1,2015/5/21,140,2015/3/18
2005_06_15_37.49_117.48,37.49,117.48,2005/6/15,2005/9/30,107,2005/8/5
2005_06_15_37.49_117.48,37.49,117.48,2005/6/15,2005/9/30,107,2005/8/5
2005_06_15_37.49_117.48,37.49,117.48,2005/6/15,2005/9/30,107,2005/8/5
2005_06_15_37.49_117.48,37.49,117.48,2005/6/15,2005/9/30,107,2005/8/5
2005_06_15_37.49_117.48,37.49,117.48,2005/6/15,2005/9/30,107,2005/8/5
2005_06_15_37.49_117.48,37.49,117.48,2005/6/15,2005/9/30,107,2005/8/5
2005_06_15_37.49_117.48,37.49,117.48,2005/6/15,2005/9/30,107,2005/8/5
2005_06_15_37.49_117.48,37.49,117.48,2005/6/15,2005/9/30,107,2005/8/5
2005_06_15_37.49_117.48,37.49,117.48,2005/6/15,2005/9/30,107,2005/8/5
2005_06_15_37.49_117.48,37.49,117.48,2005/6/15,2005/9/30,107,2005/8/5
2006_06_15_37.49_117.48,37.49,117.48,2006/6/15,2006/9/30,107,2006/8/5
2006_06_15_37.49_117.48,37.49,117.48,2006/6/15,2006/9/30,107,2006/8/5
2006_06_15_37.49_117.48,37.49,117.48,2006/6/15,2006/9/30,107,2006/8/5
2006_06_15_37.49_117.48,37.49,117.48,2006/6/15,2006/9/30,107,2006/8/5
2006_06_15_37.49_117.48,37.49,117.48,2006/6/15,2006/9/30,107,2006/8/5
2006_06_15_37.49_117.48,37.49,117.48,2006/6/15,2006/9/30,107,2006/8/5
2006_06_15_37.49_117.48,37.49,117.48,2006/6/15,2006/9/30,107,2006/8/5
2006_06_15_37.49_117.48,37.49,117.48,2006/6/15,2006/9/30,107,2006/8/5
2006_06_15_37.49_117.48,37.49,117.48,2006/6/15,2006/9/30,107,2006/8/5
2006_06_15_37.49_117.48,37.49,117.48,2006/6/15,2006/9/30,107,2006/8/5
2006_04_29_40.1__88.2,40.1,-88.2,2006/4/29,2006/9/28,,
2006_04_29_40.1__88.2,40.1,-88.2,2006/4/29,2006/9/28,,
2006_04_29_40.1__88.2,40.1,-88.2,2006/4/29,2006/9/28,,
2006_04_29_40.1__88.2,40.1,-88.2,2006/4/29,2006/9/28,,
2006_04_24_40.1__88.2,40.1,-88.2,2006/4/24,2006/9/23,,
2006_04_24_40.1__88.2,40.1,-88.2,2006/4/24,2006/9/23,,
2006_04_24_40.1__88.2,40.1,-88.2,2006/4/24,2006/9/23,,
2006_04_24_40.1__88.2,40.1,-88.2,2006/4/24,2006/9/23,,
2018_04_25_35.47_104.73,35.47,104.73,2018/4/25,2018/10/5,163,
2018_04_25_35.47_104.73,35.47,104.73,2018/4/25,2018/10/5,163,
2018_04_25_35.47_104.73,35.47,104.73,2018/4/25,2018/10/5,163,
2018_04_25_35.47_104.73,35.47,104.73,2018/4/25,2018/10/5,163,
2018_04_25_35.47_104.73,35.47,104.73,2018/4/25,2018/10/5,163,
2018_04_25_35.47_104.73,35.47,104.73,2018/4/25,2018/10/5,163,
2019_04_25_35.47_104.73,35.47,104.73,2019/4/25,2019/10/5,163,
2019_04_25_35.47_104.73,35.47,104.73,2019/4/25,2019/10/5,163,
2019_04_25_35.47_104.73,35.47,104.73,2019/4/25,2019/10/5,163,
2019_04_25_35.47_104.73,35.47,104.73,2019/4/25,2019/10/5,163,
2019_04_25_35.47_104.73,35.47,104.73,2019/4/25,2019/10/5,163,
2019_04_25_35.47_104.73,35.47,104.73,2019/4/25,2019/10/5,163,
2020_04_25_35.47_104.73,35.47,104.73,2020/4/25,2020/10/5,163,
2020_04_25_35.47_104.73,35.47,104.73,2020/4/25,2020/10/5,163,
2020_04_25_35.47_104.73,35.47,104.73,2020/4/25,2020/10/5,163,
2020_04_25_35.47_104.73,35.47,104.73,2020/4/25,2020/10/5,163,
2020_04_25_35.47_104.73,35.47,104.73,2020/4/25,2020/10/5,163,
2020_04_25_35.47_104.73,35.47,104.73,2020/4/25,2020/10/5,163,
2002_04_05_42.08_0.65,42.08,0.65,2002/4/5,2002/10/15,193,
2002_04_05_42.08_0.65,42.08,0.65,2002/4/5,2002/10/15,193,
2002_04_05_42.08_0.65,42.08,0.65,2002/4/5,2002/10/15,193,
2002_04_05_42.08_0.65,42.08,0.65,2002/4/5,2002/10/15,193,
2002_04_05_42.08_0.65,42.08,0.65,2002/4/5,2002/10/15,193,
2003_04_04_42.08_0.65,42.08,0.65,2003/4/4,2003/9/25,174,
2003_04_04_42.08_0.65,42.08,0.65,2003/4/4,2003/9/25,174,
2003_04_04_42.08_0.65,42.08,0.65,2003/4/4,2003/9/25,174,
2003_04_04_42.08_0.65,42.08,0.65,2003/4/4,2003/9/25,174,
2003_04_04_42.08_0.65,42.08,0.65,2003/4/4,2003/9/25,174,
2004_04_02_42.08_0.65,42.08,0.65,2004/4/2,2004/10/5,186,
2004_04_02_42.08_0.65,42.08,0.65,2004/4/2,2004/10/5,186,
2004_04_02_42.08_0.65,42.08,0.65,2004/4/2,2004/10/5,186,
2004_04_02_42.08_0.65,42.08,0.65,2004/4/2,2004/10/5,186,
2004_04_02_42.08_0.65,42.08,0.65,2004/4/2,2004/10/5,186,
2005_04_08_42.08_0.65,42.08,0.65,2005/4/8,2005/10/10,185,
2005_04_08_42.08_0.65,42.08,0.65,2005/4/8,2005/10/10,185,
2005_04_08_42.08_0.65,42.08,0.65,2005/4/8,2005/10/10,185,
2005_04_08_42.08_0.65,42.08,0.65,2005/4/8,2005/10/10,185,
2005_04_08_42.08_0.65,42.08,0.65,2005/4/8,2005/10/10,185,
2019_04_12_33.4_120.57,33.4,120.57,2019/4/12,2019/8/18,128,2019/6/21
2019_04_12_33.4_120.57,33.4,120.57,2019/4/12,2019/8/18,128,2019/6/21
2019_04_12_33.4_120.57,33.4,120.57,2019/4/12,2019/8/18,128,2019/6/21
2019_04_12_33.4_120.57,33.4,120.57,2019/4/12,2019/8/18,128,2019/6/21
2019_04_12_33.4_120.57,33.4,120.57,2019/4/12,2019/8/18,128,2019/6/21
2020_04_18_33.4_120.57,33.4,120.57,2020/4/18,2020/8/18,122,2020/6/29
2020_04_18_33.4_120.57,33.4,120.57,2020/4/18,2020/8/18,122,2020/6/29
2020_04_18_33.4_120.57,33.4,120.57,2020/4/18,2020/8/18,122,2020/6/29
2020_04_18_33.4_120.57,33.4,120.57,2020/4/18,2020/8/18,122,2020/6/29
2020_04_18_33.4_120.57,33.4,120.57,2020/4/18,2020/8/18,122,2020/6/29
2009_04_30_35.28_107.88,35.28,107.88,2009/4/30,2009/9/30,153,
2009_04_30_35.28_107.88,35.28,107.88,2009/4/30,2009/9/30,153,
2009_04_30_35.28_107.88,35.28,107.88,2009/4/30,2009/9/30,153,
2009_04_30_35.28_107.88,35.28,107.88,2009/4/30,2009/9/30,153,
2009_04_30_35.28_107.88,35.28,107.88,2009/4/30,2009/9/30,153,
2010_04_30_35.28_107.88,35.28,107.88,2010/4/30,2010/9/30,153,
2010_04_30_35.28_107.88,35.28,107.88,2010/4/30,2010/9/30,153,
2010_04_30_35.28_107.88,35.28,107.88,2010/4/30,2010/9/30,153,
2010_04_30_35.28_107.88,35.28,107.88,2010/4/30,2010/9/30,153,
2010_04_30_35.28_107.88,35.28,107.88,2010/4/30,2010/9/30,153,
2011_04_30_35.28_107.88,35.28,107.88,2011/4/30,2011/9/30,153,
2011_04_30_35.28_107.88,35.28,107.88,2011/4/30,2011/9/30,153,
2011_04_30_35.28_107.88,35.28,107.88,2011/4/30,2011/9/30,153,
2011_04_30_35.28_107.88,35.28,107.88,2011/4/30,2011/9/30,153,
2011_04_30_35.28_107.88,35.28,107.88,2011/4/30,2011/9/30,153,
2016_04_05_33.47__88.76,33.47,-88.76,2016/4/5,2016/9/4,,
2016_04_05_33.47__88.76,33.47,-88.76,2016/4/5,2016/9/4,,
2016_04_05_33.47__88.76,33.47,-88.76,2016/4/5,2016/9/4,,
2017_04_05_33.47__88.76,33.47,-88.76,2017/4/5,2017/9/4,,
2017_04_05_33.47__88.76,33.47,-88.76,2017/4/5,2017/9/4,,
2017_04_05_33.47__88.76,33.47,-88.76,2017/4/5,2017/9/4,,
2018_04_05_33.47__88.76,33.47,-88.76,2018/4/5,2018/9/4,,
2018_04_05_33.47__88.76,33.47,-88.76,2018/4/5,2018/9/4,,
2018_04_05_33.47__88.76,33.47,-88.76,2018/4/5,2018/9/4,,
1996_05_13_42.78__80.63,42.78,-80.63,1996/5/13,1996/10/17,157,1996/7/20
1996_05_13_42.78__80.63,42.78,-80.63,1996/5/13,1996/10/17,157,1996/7/20
1996_05_13_42.78__80.63,42.78,-80.63,1996/5/13,1996/10/17,157,1996/7/20
1996_05_13_42.78__80.63,42.78,-80.63,1996/5/13,1996/10/17,157,1996/7/20
1996_05_13_42.78__80.63,42.78,-80.63,1996/5/13,1996/10/17,157,1996/7/20
1996_05_13_42.78__80.63,42.78,-80.63,1996/5/13,1996/10/17,157,1996/7/20
1996_05_13_42.78__80.63,42.78,-80.63,1996/5/13,1996/10/17,157,1996/7/20
1996_05_13_42.78__80.63,42.78,-80.63,1996/5/13,1996/10/17,157,1996/7/20
1996_05_13_42.78__80.63,42.78,-80.63,1996/5/13,1996/10/17,157,1996/7/20
